"PC01","PC02","PC03","PC04","PC05","PC06","PC07","PC08","PC09","PC10","PC11","PC12","PC13"
2.09847916661345,0.240827717532747,0.340971947670044,-1.0765101055359,0.102160230456506,-0.932113743910792,-0.0746876900028887,-1.18763129692433,0.0781691448640082,-0.0460697424308025,0.00158442916885493,0.0552523601056406,0.00123042116016626
2.49203483701346,-0.20403372681908,-0.928735376795706,-0.13598638303957,0.599923644217938,-0.383554829254453,0.370028161153507,-0.312612687817055,-0.139662575746574,-0.306796001442477,-0.0277568090438272,-0.0308818681493264,0.000970497268445092
0.623234223603386,0.264891856932647,-0.587864801603409,-0.797686621530359,0.520086948440461,-0.614747398158828,-0.104036346258599,-0.136837561392134,0.777670631302869,0.00719783778618415,-0.0798937205191445,-0.178912594603371,-0.00123897037253172
-1.1617058276383,2.47517609577027,-0.551632932795497,-0.931194890581978,-0.78764853115207,-0.775054447610262,0.844534621076838,0.640407142970259,-0.300585090003664,0.112778080162041,0.16847684716901,0.0264283951493309,0.00334016604109234
3.74532761096372,-0.0894985976306955,1.48499616619052,0.650614402061035,-0.263084703170545,0.157468938564953,0.714234265228603,0.0550906672114855,0.34009445811419,-0.119773919438441,0.402674416829989,0.0257001559908522,-0.00467730483792731
2.41156747846626,0.237288435786234,2.42813421465543,0.628903917705869,-0.492674785158714,-0.0232964211032647,0.378847245912659,0.202358071741455,-0.157927125940568,-0.307081097992538,-0.351114814963526,0.0262253321568298,-0.00254356833655863
2.59572777848108,-2.02866248315934,-1.57410732578545,-0.929704061973703,-2.57500260586708,0.898804535292688,0.167278898820427,-0.256883077125566,0.0423469590634808,0.0659132833525056,-0.0986817696331502,0.0166657962887965,0.000349115510859781
1.13372831042432,0.207250723830315,1.84452263211068,0.0841123060360385,-0.295593455949983,-0.243931588929346,-0.327599316014491,-0.0563050951309095,-0.24877472651902,-0.065273730555963,0.104576552342498,-0.0472087250185803,0.00568830395927411
2.5501917366494,-0.0883473864167572,0.560686909085823,0.038667473622791,-0.0613239575282438,0.090246926980775,-0.275387850045376,-0.298149683324084,-0.319325118843224,0.52392894020863,0.000350009157674913,-0.0858557458460681,-0.000786611908109317
0.716404933594438,-0.0547476381045399,0.693436101185321,-0.194162057311127,0.166596384003084,0.132219630442665,-0.921388915039649,-0.100234198260151,-0.504136275570466,-0.0256873546661384,0.0736990120205898,-0.0798949437456929,-0.00221466690601215
2.30677279796214,-0.592774372548205,-1.25151444022444,0.259258310241254,0.765954530717328,-0.147851135293778,0.525259368728717,0.205964069955249,0.153167234064056,0.151370520784616,0.00953015793532802,0.0654364276191071,-0.00031768346792251
-4.23073011467417,-2.64308349365718,0.633820105065044,-0.463436048156868,-0.00760692879841168,-0.649029005810051,0.319065184001392,0.205509999176051,-0.0730587040457716,-0.210368408933468,-0.00631260036324566,0.0662728932521261,-0.000524459670068705
1.46346369495363,-0.300611512771753,-1.26659216294936,0.150235384682314,0.570031679879608,0.148257208275516,0.0662956216431041,0.267355325179867,-0.0839340570375709,0.137274770407202,-0.0462733910229369,0.122461838778654,-0.000354300689425856
-4.32608235325728,-1.95690298959278,0.574166462302009,0.0336053205399876,0.131899876794116,-0.418227516561319,0.130128189589373,0.213001037469099,-0.0317507052138554,0.153654700306536,-0.15952541780643,0.0169056962621806,-0.000620608921673369
0.157968593003942,0.376363791154011,-0.199916757706993,0.432785062188935,1.73779349542787,0.398051335497596,0.510223183667228,-0.251516109410398,-0.136251745002281,0.336212718671968,-0.12937733186207,0.0266411024100718,0.000148602616531334
-5.69982144009017,-2.08959212385408,0.702512702409941,-0.487031287632682,0.445915698554244,0.779148197637248,0.181333495562723,-0.0717748376580667,0.0988686314994276,0.0954885152941533,0.193865532208065,-0.100543177077447,0.00127345686476698
2.43090645597303,0.18773102249838,0.956891483870101,0.443901257501925,0.137033361440966,0.496462622106361,-0.0238585202856268,0.383678381284381,0.265334753072858,0.177406994158406,-0.113950925668074,0.0181989589385351,0.0043225430664548
0.504189745819152,0.915530206422647,0.761287048199436,-0.350603927474498,-0.0376941776798582,0.535802456816979,-0.885242114967268,0.470389571045679,0.525206499334989,0.0995705500480281,0.0323902727252561,0.0863392830241236,0.00096970680412018
1.57366629187321,-0.215135068366894,-1.28281251087239,-0.308307213571284,0.604137936495719,0.435552182744608,-0.328797347458325,0.241716674763588,-0.496873964398919,-0.121878722206184,0.116688325518658,-0.0148837459724249,-0.00276441945497393
-1.52418119580196,1.00098296367821,-0.411719050432358,-0.907166612625521,-0.279747069254725,-0.765651776940561,-0.908063970353151,0.536714989489399,0.045433021241728,0.0497123369945961,-0.0487187236116175,0.05048977366993,-0.00357253577064638
1.03235215076898,-0.294530465435835,-1.5244664353605,1.23076533059398,0.0651833660278842,-0.0245842911962384,-0.140968238144037,0.490350256505769,0.0254394717463433,-0.414727204051994,-0.0405741434599088,-0.183723327390428,0.00228177770304689
-3.95765350977271,2.76206866090818,-0.0432988787803698,-1.07262926102963,0.440192058257928,1.28774203874168,0.206716494656623,-0.378978230574365,0.0170058617411642,-0.397885823958249,-0.0681037804667978,0.0448771213215991,-0.000225298669760174
-2.21751531926956,-0.375936160673419,-0.963884491313173,2.03550430419217,-0.217854783847815,-0.232700331439092,-0.739859443083725,-0.511638260296969,0.111281787668364,-0.154745291857307,0.110707751044529,0.16207285342455,0.00172793856312675
-4.71832604565943,2.2657445445169,-0.394880608124731,1.66606540109681,-1.26867821230622,-0.149013586893099,0.315945021611959,-0.349975148878276,0.0122616346084259,0.259778049358698,-0.0442598776997555,-0.0880638605889872,-0.00246210055225927
